DateTime,SENTIMENT,change
2022-09-12 11:50:00,2.0,0.294998169
2022-09-12 11:55:00,2.5,0.194198608
2022-09-12 12:00:00,3.7142857142857144,0.024993896
2022-09-12 12:05:00,2.0,0.088989258
2022-09-12 12:10:00,3.0,0.145004272
2022-09-12 12:15:00,5.0,0.01499939
2022-09-12 12:20:00,1.2857142857142858,-0.460006714
2022-09-12 12:25:00,3.8333333333333335,0.429901123
2022-09-12 12:30:00,1.6,-0.210006714
2022-09-12 12:35:00,2.0,0.645004272
2022-09-12 12:40:00,2.5,-0.628799438
2022-09-12 12:45:00,3.3333333333333335,-0.486602783
2022-09-12 12:50:00,3.6,-0.739990234
2022-09-12 12:55:00,2.142857142857143,-0.090011597
2022-09-12 13:00:00,3.7777777777777777,-0.63999939
2022-09-12 13:05:00,3.875,-0.190093994
2022-09-12 13:10:00,2.3333333333333335,-0.510604858
2022-09-12 13:15:00,2.142857142857143,0.51499939
2022-09-12 13:20:00,3.4285714285714284,-0.960494995
2022-09-12 13:25:00,2.6,0.254592896
2022-09-12 13:30:00,3.8,0.977096558
2022-09-12 13:35:00,2.3333333333333335,0.190002441
2022-09-12 13:40:00,3.272727272727273,0.260009766
2022-09-12 13:45:00,3.75,-0.248001099
2022-09-12 13:50:00,5.0,0.223999023
2022-09-12 13:55:00,3.0,0.080093384
2022-09-12 14:00:00,4.0,-0.151992798
2022-09-12 14:05:00,2.3333333333333335,0.043304443
2022-09-12 14:10:00,3.7142857142857144,0.658706665
2022-09-12 14:15:00,4.142857142857143,0.149993896
2022-09-12 14:20:00,2.3333333333333335,0.107299805
2022-09-12 14:25:00,3.0,0.102890015
2022-09-12 14:30:00,1.0,0.13999939
2022-09-12 14:35:00,3.0,-0.267501831
2022-09-12 14:40:00,2.6,-0.630004883
2022-09-12 14:45:00,2.6666666666666665,0.498794556
2022-09-12 14:50:00,2.3333333333333335,-0.230010986
2022-09-12 14:55:00,3.032258064516129,0.11000061
2022-09-12 15:00:00,2.2222222222222223,0.150009155
2022-09-12 15:05:00,3.4,-0.304794312
2022-09-12 15:10:00,1.0,-0.114990234
2022-09-12 15:15:00,3.75,-0.069992065
2022-09-12 15:20:00,3.0,-0.305007935
2022-09-12 15:25:00,3.2222222222222223,0.100097656
2022-09-12 15:30:00,2.3333333333333335,-0.009994507
2022-09-12 15:35:00,3.5,-0.400009155
2022-09-12 15:40:00,2.7857142857142856,-0.4375
2022-09-12 15:45:00,2.4,0.01499939
2022-09-12 15:50:00,2.7142857142857144,-0.570007324
2022-09-12 15:55:00,3.5,0.100097656
2022-12-12 09:30:00,3.0,-2.800003052
2022-12-12 09:35:00,5.0,-1.059997559
2022-12-12 09:40:00,3.0,0.649993896
2022-12-12 09:45:00,2.7142857142857144,-0.365005493
2022-12-12 09:50:00,3.0,-0.619506836
2022-12-12 09:55:00,1.0,0.395004272
2022-12-12 10:00:00,3.5,0.050003052
2022-12-12 10:05:00,2.3333333333333335,-0.830001831
